Nome do Produto;Descricao do Produto;Fabricante;Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;ID Subcategoria
A. Datum Consumer Digital Camera M300 Orange;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;184,5;1008;23
A. Datum Advanced Digital Camera M300 Orange;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;188,5;1009;23
A. Datum Bridge Digital Camera M300 Orange;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;186,9;1010;23
A. Datum SLR-like Digital Camera M400 Orange;Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz;A. Datum Corporation;A. Datum;Regular;90,55;196,9;1011;23
A. Datum Point Shoot Digital Camera M500 Orange;gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz;A. Datum Corporation;A. Datum;Regular;91,05;198;1012;23
A. Datum Full Frame Digital Camera X300 Orange;Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz;A. Datum Corporation;A. Datum;Regular;76,53;231;1013;23
A. Datum Rangefinder Digital Camera X200 Green;Digital camera - compact, 3.7 in x 0.9 in x 2 in, 4.4 oz;A. Datum Corporation;A. Datum;Regular;66,26;200;1015;23
A. Datum All in One Digital Camera M200 Green;Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz;A. Datum Corporation;A. Datum;Regular;86,45;188;1018;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;268;1019;23
A. Datum Consumer Digital Camera M300 Green;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;184,5;1022;23
A. Datum Advanced Digital Camera M300 Green;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;188,5;1023;23
A. Datum Bridge Digital Camera M300 Green;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;186,9;1024;23
A. Datum SLR-like Digital Camera M400 Green;Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz;A. Datum Corporation;A. Datum;Regular;90,55;196,9;1025;23
A. Datum Point Shoot Digital Camera M500 Green;gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz;A. Datum Corporation;A. Datum;Regular;91,05;198;1026;23
A. Datum Full Frame Digital Camera X300 Green;Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz;A. Datum Corporation;A. Datum;Regular;76,53;231;1027;23
A. Datum Rangefinder Digital Camera X200 Azure;Digital camera – compact, 3.7 in x 0.9 in x 2 in, 4.4 oz;A. Datum Corporation;A. Datum;Regular;66,26;200;1029;23
A. Datum All in One Digital Camera M200 Azure;Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz;A. Datum Corporation;A. Datum;Regular;86,45;188;1032;23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure;Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in;A. Datum Corporation;A. Datum;Regular;88,79;268;1033;23
A. Datum Consumer Digital Camera M300 Azure;Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;84,84;184,5;1036;23
A. Datum Advanced Digital Camera M300 Azure;Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz;A. Datum Corporation;A. Datum;Regular;86,68;188,5;1037;23
A. Datum Bridge Digital Camera M300 Azure;Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz;A. Datum Corporation;A. Datum;Regular;85,95;186,9;1038;23
A. Datum SLR-like Digital Camera M400 Azure;Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz;A. Datum Corporation;A. Datum;Regular;90,55;196,9;1039;23
A. Datum Point n' Shoot Digital Camera M500 Azure;gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz;A. Datum Corporation;A. Datum;Regular;91,05;198;1040;23
A. Datum Full Frame Digital Camera X300 Azure;Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz;A. Datum Corporation;A. Datum;Regular;76,53;231;1041;23
A. Datum Point Shoot Digital Camera M500 Silver Grey;Digital camera – compact, 3.8 in x 1 in x 2.2 in, 4.9 oz;A. Datum Corporation;A. Datum;Regular;91,05;198;1042;23
A. Datum Full Frame Digital Camera X300 Silver Grey;Optical zoom 2.7in LCD digital camera, 100kgf;A. Datum Corporation;A. Datum;Regular;76,53;231;1043;23
A. Datum SLR Camera X135 Black;On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway;A. Datum Corporation;A. Datum;Regular;207,74;627;1044;24
"A. Datum SLR Camera 35"" X358 Black";Choice of data storage options - accepts compact flash type I & II, UDMA, Micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens;A. Datum Corporation;A. Datum;Regular;194,82;588;1045;24
"A. Datum SLR Camera 35"" M358 Black";8 digital-variable program automatic shooting modes;A. Datum Corporation;A. Datum;Regular;155,43;338;1047;24
A. Datum SLR Camera X136 Silver;Compact 3x zoom lens covering the most frequently used focal range;A. Datum Corporation;A. Datum;Regular;141,47;427;1048;24
"A. Datum SLR Camera 35"" X358 Silver";Powerful megapixel live-MOS sensor;A. Datum Corporation;A. Datum;Regular;194,82;588;1049;24
"A. Datum SLR Camera 35"" M358 Silver";4.8 In x 2.7 in x 3.6 in. 1.1 lbs;A. Datum Corporation;A. Datum;Regular;155,43;338;1051;24
A. Datum SLR Camera X137 Grey;Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second;A. Datum Corporation;A. Datum;Regular;207,74;627;1052;24
"A. Datum SLR Camera 35"" X358 Grey";Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer;A. Datum Corporation;A. Datum;Regular;194,82;588;1053;24
"A. Datum SLR Camera 35"" M358 Grey";Compact flash type I/II, micro drive;A. Datum Corporation;A. Datum;Regular;155,43;338;1055;24
A. Datum SLR Camera X138 Silver Grey;Dynamic integrated dust reduction system;A. Datum Corporation;A. Datum;Regular;207,74;627;1056;24
"A. Datum SLR Camera 35"" X358 Silver Grey";Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second;A. Datum Corporation;A. Datum;Regular;194,82;588;1057;24
"A. Datum SLR Camera 35"" M358 Silver Grey";5 in x 2.4 in x 3.9 in, 15.9 oz, digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;155,43;338;1059;24
A. Datum SLR Camera X139 Gold;Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs;A. Datum Corporation;A. Datum;Regular;207,74;627;1060;24
"A. Datum SLR Camera 35"" X358 Gold";Digital camera - SLR with live view mode,;A. Datum Corporation;A. Datum;Regular;194,82;588;1061;24
"A. Datum SLR Camera 35"" M358 Gold";Digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;155,43;338;1063;24
A. Datum SLR Camera X140 Pink;Digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;207,74;627;1064;24
"A. Datum SLR Camera 35"" X358 Pink";Digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;194,82;588;1065;24
"A. Datum SLR Camera 35"" M358 Pink";Digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;155,43;338;1067;24
A. Datum SLR Camera X141 Blue;Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz;A. Datum Corporation;A. Datum;Regular;141,47;427;1068;24
"A. Datum SLR Camera 35"" X358 Blue";Digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;194,82;588;1069;24
"A. Datum SLR Camera 35"" M358 Blue";Digital camera – SLR, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs;A. Datum Corporation;A. Datum;Regular;155,43;338;1071;24
A. Datum SLR Camera X142 Orange;Digital camera - SLR with live view mode;A. Datum Corporation;A. Datum;Regular;141,47;427;1072;24
"A. Datum SLR Camera 35"" X358 Orange";Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;A. Datum Corporation;A. Datum;Regular;194,82;588;1073;24
"A. Datum SLR Camera 35"" M358 Orange";Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;A. Datum Corporation;A. Datum;Regular;155,43;338;1075;24
"Fabrikam SLR Camera 35"" X358 Silver";Powerful megapixel live-MOS sensor;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1113;24
Fabrikam SLR Camera M147 Silver;Powerful 12.3-megapixel live-MOSLO sensor;Fabrikam, Inc.;Fabrikam;Regular;153,59;334;1114;24
"Fabrikam SLR Camera 35"" X358 Grey";Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1117;24
Fabrikam SLR Camera M147 Grey;Continuous shooting up to 5 frames per second;Fabrikam, Inc.;Fabrikam;Regular;153,59;334;1118;24
"Fabrikam SLR Camera 35"" X358 Silver Grey";Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1121;24
Fabrikam SLR Camera M148 Silver Grey;Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz;Fabrikam, Inc.;Fabrikam;Regular;152,68;332;1122;24
Fabrikam Trendsetter 2/3'' 17mm X100 White;1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;324,69;980;1179;27
Fabrikam Business Videographer 1'' 25mm M600 White;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;409,28;890;1184;27
"Fabrikam Business Videographer 1/2"" 3mm M500 Orange";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;404,68;880;1185;27
"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;395,48;860;1186;27
"Fabrikam Business Videographer 2/3"" 17mm M280 Orange";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;390,88;850;1187;27
Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey;720i or 720p high definition or standard definition, 4mm, 47.3º;Fabrikam, Inc.;Fabrikam;Regular;275,92;600;1192;27
Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;Fabrikam, Inc.;Fabrikam;Regular;260,28;566;1193;27
Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;Fabrikam, Inc.;Fabrikam;Regular;291,09;633;1194;27
Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;Fabrikam, Inc.;Fabrikam;Regular;301,21;655;1195;27
Fabrikam Budget Moviemaker 1'' 25mm E400 Grey;Standard definition;Fabrikam, Inc.;Fabrikam;Regular;215,15;422;1196;27
Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey;Standard definition;Fabrikam, Inc.;Fabrikam;Regular;220,25;432;1197;27
Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey;Standard definition;Fabrikam, Inc.;Fabrikam;Regular;209,54;411;1198;27
Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey;Standard definition;Fabrikam, Inc.;Fabrikam;Regular;209,03;410;1199;27
Fabrikam Trendsetter 1'' 25mm X400 Grey;1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;331,32;1000;1200;27
Fabrikam Trendsetter 1/2'' 3mm X300 Grey;1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;330,99;999;1201;27
Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;330,66;998;1202;27
Fabrikam Trendsetter 2/3'' 17mm X100 Grey;1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;324,69;980;1203;27
Fabrikam Business Videographer 1'' 25mm M600 Grey;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;409,28;890;1208;27
Fabrikam Business Videographer 1/2'' 3mm M500 Grey;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;404,68;880;1209;27
Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;395,48;860;1210;27
Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black;Standard definition;Fabrikam, Inc.;Fabrikam;Regular;219,74;431;1222;27
"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Unlocked quad band, 4 GB of memory, FM radio, and touch screen, Mp3, Mp4 players, Bluetooth;The Phone Company;The Phone Company;Regular;105,77;230;1427;31
"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";It comes with headphone, double battery (rechargeable), USB cable, charger and user's manual;The Phone Company;The Phone Company;Regular;123,24;268;1428;31
The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;3G-enabled touch screen phone in ice blue with full HTML browsing, and access to email and instant messaging, compatible with 3G network;The Phone Company;The Phone Company;Regular;132,9;289;1429;31
The Phone Company Touch Screen Phones SAW/Built-in M801 Grey;Dust free, scratch resistant, easy to apply;The Phone Company;The Phone Company;Regular;137,5;299;1430;31
The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey;3G-enabled touch screen phone with full HTML browsing, access to email and instant messaging, compatible with  3G network (available in select markets);The Phone Company;The Phone Company;Regular;117,73;256;1431;31
The Phone Company Touch Screen Phones Infrared M901 Grey;Bluetooth stereo music, Micro SD expansion to 8 GB, access to personal email and instant messaging;The Phone Company;The Phone Company;Regular;137,96;300;1432;31
The Phone Company Touch Screen Phones Capacitive M908 Grey;Up to 5 hours of talk time, up to 240 hours (10 days) of standby time;The Phone Company;The Phone Company;Regular;141,64;308;1433;31
"Fabrikam SLR Camera 35"" X358 Gold";Digital camera - SLR with live view mode;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1125;24
Fabrikam SLR Camera M148 Gold;Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz;Fabrikam, Inc.;Fabrikam;Regular;152,68;332;1126;24
Fabrikam SLR Camera X149 Pink;Digital camera - SLR with live view mode;Fabrikam, Inc.;Fabrikam;Regular;207,74;627;1128;24
"Fabrikam SLR Camera 35"" X358 Pink";Digital camera - SLR with live view mode;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1129;24
Fabrikam SLR Camera X149 Blue;Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz;Fabrikam, Inc.;Fabrikam;Regular;207,74;627;1132;24
"Fabrikam SLR Camera 35"" X358 Blue";Digital camera - SLR with live view mode;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1133;24
Fabrikam SLR Camera X150 Orange;Digital camera - SLR with live view mode;Fabrikam, Inc.;Fabrikam;Regular;159,2;480,5;1136;24
"Fabrikam SLR Camera 35"" X358 Orange";Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1137;24
Fabrikam SLR Camera M150 Orange;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;Fabrikam, Inc.;Fabrikam;Regular;180,22;391,9;1138;24
Fabrikam SLR Camera X150 Green;Digital camera - SLR with live view mode;Fabrikam, Inc.;Fabrikam;Regular;159,2;480,5;1140;24
"Fabrikam SLR Camera 35"" X358 Green";Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;Fabrikam, Inc.;Fabrikam;Regular;144,52;436,2;1141;24
Fabrikam SLR Camera M150 Green;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;Fabrikam, Inc.;Fabrikam;Regular;180,22;391,9;1142;24
"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue";720i or 720p high definition or standard definition, 4mm, 47.3º;Fabrikam, Inc.;Fabrikam;Regular;275,92;600;1144;27
"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange";720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;Fabrikam, Inc.;Fabrikam;Regular;260,28;566;1145;27
"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue";720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;Fabrikam, Inc.;Fabrikam;Regular;291,09;633;1146;27
Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black;720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;Fabrikam, Inc.;Fabrikam;Regular;301,21;655;1147;27
"Fabrikam Trendsetter 1/2"" 3mm X300 Orange";1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;331,32;1000;1225;27
Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;330,99;999;1226;27
"Fabrikam Trendsetter 2/3"" 17mm X100 Orange";1080i or 1080p high definition;Fabrikam, Inc.;Fabrikam;Regular;327,34;988;1227;27
Fabrikam Business Videographer 1'' 25mm M600 Black;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;408,36;888;1232;27
"Fabrikam Business Videographer 1/2"" 3mm M500 Blue";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;403,76;878;1233;27
"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;393,64;856;1234;27
"Fabrikam Business Videographer 2/3"" 17mm M280 Blue";1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;385,37;838;1235;27
Fabrikam Business Videographer 1/2'' 3mm M500 White;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;403,76;878;1240;27
Fabrikam Business Videographer 1/3'' 8.5mm M380 White;1080i/p or 720p high definition or standard definition;Fabrikam, Inc.;Fabrikam;Regular;393,64;856;1241;27
